,Energy Transfer (meV),f_surf,f_core,1/N_surf,1/N_core,1/N_total
52,2.1920833189922497,0.6025205426982542,0.39750386749674865,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
53,2.233443381614745,0.6043718526637499,0.39565285269883743,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
54,2.2748034442372402,0.6062607752366225,0.3937642249251291,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
55,2.3161635068597355,0.6081839609686237,0.39184133426321904,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
56,2.357523569482231,0.6101379999121077,0.3898875912407778,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
57,2.3988836321047264,0.6121194107844887,0.387906477652756,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
58,2.4402436947272217,0.6141246299500592,0.38590155757218736,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
59,2.481603757349717,0.6161500010658212,0.3838764876982838,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
60,2.522963819972212,0.6181917662207732,0.3818350262120691,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
61,2.5643238825947074,0.6202460593578147,0.37978103935098023,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
62,2.6056839452172027,0.6223089027035216,0.3777185049769198,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
63,2.647044007839698,0.6243762068464573,0.37565151249738815,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
64,2.6884040704621937,0.6264437750003579,0.37358425860322025,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
65,2.7297641330846885,0.6285073118675744,0.3715210384076239,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
66,2.771124195707184,0.6305624373832953,0.36946623170609255,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
67,2.812484258329679,0.6326047054752609,0.36742428422211687,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
68,2.8538443209521747,0.634629627821879,0.365399683856222,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
69,2.89520438357467,0.6366327024356006,0.36339693211084184,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
70,2.936564446197165,0.6386094467448351,0.36142051101800754,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
71,2.9779245088196604,0.6405554346984738,0.35947484604549285,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
72,3.019284571442156,0.6424663372773908,0.3575642655967971,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
73,3.060644634064651,0.6443379656710334,0.35569295784685434,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
74,3.1020046966871466,0.6461663162664014,0.3538649257655684,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
75,3.1433647593096414,0.6479476165069059,0.35208394127201065,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
76,3.184724821932137,0.6496783706084859,0.3503534995308292,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
77,3.226084884554632,0.6513554040765452,0.34867677444787526,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
78,3.2674449471771276,0.6529759059460362,0.347056576441681,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
79,3.3088050097996224,0.6545374676738339,0.34549531356184277,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
80,3.350165072422118,0.6560381176442887,0.3439949569929389,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
81,3.3915251350446134,0.6574763503071578,0.34255701192439425,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
