LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.8 on Wed Sep 03 13:04:40 +1000 2025
 11205 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 7 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -0.300001 60.419996  xlo xhi
 -0.304998 61.085001  ylo yhi
 -0.249998 60.299997  zlo zhi

# Pair Coeffs
#
# 1  H1
# 2  H2
# 3  O1
# 4  O2
# 5  OM1
# 6  SI1
# 7  Si1

 Masses

 1 1.008000 # H1
 2 1.008000 # H2
 3 15.999000 # O1
 4 15.999000 # O2
 5 15.999000 # OM1
 6 28.08550 # SI1
 7 28.08550 # Si1

 Atoms # charge

290 5 0.000000 4.430000 11.330000 58.480000 # OM1
291 5 0.000000 1.900000 18.639999 0.620000 # OM1
292 5 0.000000 3.160000 17.910000 2.680000 # OM1
293 5 0.000000 4.430000 18.639999 0.620000 # OM1
294 5 0.000000 0.630000 19.370001 60.549999 # OM1
295 5 0.000000 0.630000 20.830000 0.620000 # OM1
296 5 0.000000 60.089996 18.639999 0.620000 # OM1
297 5 0.000000 60.089996 17.170000 4.750000 # OM1
298 5 0.000000 1.900000 17.170000 4.750000 # OM1
299 5 0.000000 0.630000 16.440001 6.820000 # OM1
300 5 0.000000 3.160000 19.370001 4.750000 # OM1
301 5 0.000000 4.430000 17.170000 4.750000 # OM1
302 5 0.000000 0.630000 17.910000 8.880000 # OM1
303 5 0.000000 60.089996 15.710000 8.880000 # OM1
304 5 0.000000 60.089996 20.100000 8.880000 # OM1
305 5 0.000000 1.900000 20.100000 8.880000 # OM1
306 5 0.000000 0.630000 19.370001 10.950001 # OM1
307 5 0.000000 1.900000 18.639999 13.020000 # OM1
308 5 0.000000 3.160000 17.910000 15.080000 # OM1
309 5 0.000000 4.430000 18.639999 13.020000 # OM1
310 5 0.000000 0.630000 20.830000 13.020000 # OM1
311 5 0.000000 60.089996 18.639999 13.020000 # OM1
312 5 0.000000 60.089996 17.170000 17.150000 # OM1
313 5 0.000000 1.900000 17.170000 17.150000 # OM1
314 5 0.000000 0.630000 16.440001 19.220001 # OM1
315 5 0.000000 3.160000 19.370001 17.150000 # OM1
316 5 0.000000 4.430000 17.170000 17.150000 # OM1
317 5 0.000000 0.630000 17.910000 21.280001 # OM1
318 5 0.000000 60.089996 15.710000 21.280001 # OM1
319 5 0.000000 60.089996 20.100000 21.280001 # OM1
320 5 0.000000 1.900000 20.100000 21.280001 # OM1
321 5 0.000000 0.630000 19.370001 23.350000 # OM1
322 5 0.000000 1.900000 18.639999 25.420000 # OM1
323 5 0.000000 4.430000 18.639999 25.420000 # OM1
324 5 0.000000 3.160000 17.910000 27.480000 # OM1
325 5 0.000000 0.630000 20.830000 25.420000 # OM1
326 5 0.000000 60.089996 18.639999 25.420000 # OM1
327 5 0.000000 60.089996 17.170000 29.549999 # OM1
328 5 0.000000 1.900000 17.170000 29.549999 # OM1
329 5 0.000000 0.630000 16.440001 31.619999 # OM1
